MODEL,EPOCHS,BATCH SIZE,ACTIVATION FUNCTION,TRAINING LOSS,VALIDATION LOSS,TRAINING ACCURACY,VALIDATION ACCURACY
LeNet-5,300,32,tanh,2.3994264602661133  2.3167715072631836  2.258162021636963  2.2068111896514893  2.184462308883667  2.1459481716156006  2.120185613632202  2.0971293449401855  2.060791492462158  2.0292537212371826  1.993247389793396  1.9589658975601196  1.9150196313858032  1.8623710870742798  1.8197377920150757  1.7529966831207275  1.6982344388961792  1.6340534687042236  1.5664522647857666  1.4901713132858276  1.399694561958313  1.3321195840835571  1.2559764385223389  1.177628993988037  1.1057158708572388  1.0302636623382568  0.9709270596504211  0.8934248685836792  0.8411895632743835  0.776939332485199  0.7181819677352905  0.6804882884025574  0.6322464346885681  0.5756693482398987  0.5248744487762451  0.48454582691192627  0.44677430391311646  0.4046640694141388  0.37504422664642334  0.34281936287879944  0.3152672350406647  0.2892427444458008  0.2504895031452179  0.1801069974899292  0.16416382789611816  0.15766538679599762  0.1523180454969406  0.14736923575401306  0.14258833229541779  0.13813862204551697  0.13343311846256256  0.12841570377349854  0.12349701672792435  0.11096601188182831  0.10941081494092941  0.10816310346126556  0.1056164875626564  0.10530322045087814  0.10510937124490738  0.10450724512338638  0.10444742441177368  0.10439484566450119  0.10431049019098282  0.10428209602832794  0.10425491631031036  0.10422812402248383  0.10419869422912598  0.10417536646127701  0.10414869338274002  0.10412238538265228  0.10409156233072281  0.10406719893217087  0.10403646528720856  0.10400836169719696  0.10398207604885101  0.10395398736000061  0.10392609238624573  0.1039016842842102  0.10387588292360306  0.10385099798440933  0.10381801426410675  0.10379324853420258  0.10376737266778946  0.10373663157224655  0.10371016710996628  0.1036830022931099  0.10365418344736099  0.10362494736909866  0.10359877347946167  0.10357244312763214  0.10354552417993546  0.10351760685443878  0.10348895937204361  0.10346156358718872  0.10343138873577118  0.10341110080480576  0.10337892174720764  0.10335113853216171  0.10332457721233368  0.10330100357532501  0.10327193886041641  0.10324281454086304  0.10321924090385437  0.10319041460752487  0.10316496342420578  0.10313518345355988  0.10310713946819305  0.10308278352022171  0.10305880755186081  0.10302570462226868  0.1030014380812645  0.10297390818595886  0.10295110940933228  0.10292357951402664  0.10289385169744492  0.10287302732467651  0.10284728556871414  0.10281825810670853  0.10278976708650589  0.1027659922838211  0.1027427539229393  0.10271734744310379  0.10269369930028915  0.10266730934381485  0.10264536738395691  0.10261493921279907  0.10258848965167999  0.10256454348564148  0.10253935307264328  0.10251535475254059  0.10249022394418716  0.10246492922306061  0.1024344265460968  0.1024082750082016  0.10238775610923767  0.10236231237649918  0.10233090817928314  0.10230505466461182  0.10227704048156738  0.10225381702184677  0.10222778469324112  0.10219834744930267  0.10217319428920746  0.10214629024267197  0.1021200641989708  0.10209295153617859  0.10207022726535797  0.10204266011714935  0.10200997442007065  0.10198482125997543  0.10196030884981155  0.10194000601768494  0.10191132128238678  0.1018778532743454  0.10185499489307404  0.10182908177375793  0.10180332511663437  0.10177717357873917  0.10175028443336487  0.10172293335199356  0.10169380158185959  0.10167118161916733  0.10164420306682587  0.10161636769771576  0.10159188508987427  0.10156575590372086  0.1015375480055809  0.10151646286249161  0.1014866903424263  0.10146477073431015  0.10144312679767609  0.1014152243733406  0.10139114409685135  0.10136634856462479  0.10134108364582062  0.10131429135799408  0.10128795355558395  0.10125981271266937  0.10123644024133682  0.10120714455842972  0.10118333250284195  0.1011524647474289  0.10112594813108444  0.10110174119472504  0.10108117759227753  0.1010526493191719  0.10102129727602005  0.10099748522043228  0.10097278654575348  0.1009460985660553  0.10092116892337799  0.10089766979217529  0.10086510330438614  0.10084276646375656  0.10081806778907776  0.10079199820756912  0.10076484829187393  0.10073874145746231  0.10071084648370743  0.10068845003843307  0.10066438466310501  0.10063419491052628  0.1006103977560997  0.10058343410491943  0.10055752098560333  0.10052982717752457  0.10050605237483978  0.10048340260982513  0.10045412927865982  0.1004285216331482  0.10040014237165451  0.10037384927272797  0.10035219043493271  0.10032852739095688  0.10030139237642288  0.10027158260345459  0.1002500131726265  0.10022544115781784  0.10019725561141968  0.10017108172178268  0.1001487746834755  0.10012167692184448  0.10009527951478958  0.10007219016551971  0.10004384815692902  0.10002066940069199  0.09999118000268936  0.09996836632490158  0.09994092583656311  0.09992077946662903  0.09989239275455475  0.09986531734466553  0.0998399406671524  0.09981567412614822  0.09978926926851273  0.09976418316364288  0.09973312169313431  0.09971010684967041  0.09968537837266922  0.0996629074215889  0.09963735193014145  0.09961105138063431  0.09959004074335098  0.09956341981887817  0.0995384156703949  0.09951485693454742  0.09948578476905823  0.09946012496948242  0.09943606704473495  0.09941236674785614  0.09938357025384903  0.09935981780290604  0.09933526813983917  0.09930425882339478  0.09928195923566818  0.09925412386655807  0.0992322713136673  0.09920801967382431  0.09918292611837387  0.09915772080421448  0.099137082695961  0.09911508113145828  0.09908922761678696  0.09906734526157379  0.09904725849628448  0.09902028739452362  0.0989980697631836  0.09897468239068985  0.09894873946905136  0.09892730414867401  0.09890169650316238  0.09887488931417465  0.09885106235742569  0.09882612526416779  0.09880110621452332  0.09877382218837738  0.09874960035085678  0.09872286021709442  0.09870190173387527  0.09867457300424576  0.09864978492259979  0.0986240953207016  0.098598413169384  0.09857209026813507  0.09854976832866669  0.09852251410484314  0.09849786758422852  0.09847485274076462  0.0984480232000351  0.09842240065336227  0.09839718788862228  0.09837193042039871  0.09834529459476471  0.09831995517015457  0.09829533845186234  0.09826971590518951  0.09824296832084656  0.09821966290473938  0.09819798916578293  0.09817038476467133,2.316394805908203  2.285928964614868  2.212761640548706  2.1961281299591064  2.2358486652374268  2.219534397125244  2.207859992980957  2.132972240447998  2.105877637863159  2.1348438262939453  2.1032018661499023  2.0438356399536133  2.032291889190674  1.9945906400680542  1.9799038171768188  1.9536776542663574  1.9362359046936035  1.8802862167358398  1.8658794164657593  1.833877444267273  1.8331849575042725  1.8136073350906372  1.7798296213150024  1.7663941383361816  1.8011174201965332  1.793594479560852  1.7834417819976807  1.7599399089813232  1.7904759645462036  1.7814252376556396  1.8066462278366089  1.829831600189209  1.843855619430542  1.8611127138137817  1.8869333267211914  1.9369168281555176  1.9378999471664429  1.9626003503799438  2.0337555408477783  2.045557975769043  2.1172990798950195  2.128502130508423  2.16526460647583  2.14070463180542  2.1488895416259766  2.158486843109131  2.172058582305908  2.180058479309082  2.2007694244384766  2.214799165725708  2.2264187335968018  2.2403812408447266  2.2555007934570312  2.2514572143554688  2.25748348236084  2.260215997695923  2.262455701828003  2.263388156890869  2.2626113891601562  2.263409376144409  2.2639148235321045  2.263984203338623  2.2642135620117188  2.264366388320923  2.2644524574279785  2.2646026611328125  2.264821767807007  2.264946937561035  2.2650821208953857  2.265115261077881  2.2651469707489014  2.26523756980896  2.2652204036712646  2.265155553817749  2.2652385234832764  2.2653768062591553  2.2654974460601807  2.265637159347534  2.265815258026123  2.265874147415161  2.265983819961548  2.266119956970215  2.2661094665527344  2.266306161880493  2.26625657081604  2.2663450241088867  2.2665517330169678  2.266552686691284  2.2666971683502197  2.2667922973632812  2.2669336795806885  2.267108678817749  2.2671761512756348  2.2671494483947754  2.267310619354248  2.2674355506896973  2.267404317855835  2.2676777839660645  2.267731189727783  2.2677905559539795  2.267913579940796  2.2680516242980957  2.2680766582489014  2.2681705951690674  2.268275499343872  2.2682762145996094  2.2683441638946533  2.2684597969055176  2.268563747406006  2.26850962638855  2.2686333656311035  2.2687714099884033  2.2690327167510986  2.2689967155456543  2.2691707611083984  2.2691915035247803  2.269345760345459  2.269261598587036  2.2694098949432373  2.2694907188415527  2.269556760787964  2.269806146621704  2.2699499130249023  2.269901990890503  2.2700395584106445  2.2701447010040283  2.2701241970062256  2.2703170776367188  2.270404815673828  2.2704670429229736  2.270617723464966  2.270709991455078  2.270719289779663  2.2707958221435547  2.270897150039673  2.2710163593292236  2.2710978984832764  2.2711410522460938  2.271148920059204  2.271388292312622  2.2715389728546143  2.271665334701538  2.271756887435913  2.2718398571014404  2.2718636989593506  2.27195405960083  2.2720324993133545  2.272156238555908  2.27241587638855  2.272468328475952  2.2724781036376953  2.272420883178711  2.2725830078125  2.272794008255005  2.2729666233062744  2.2730629444122314  2.2730376720428467  2.2731711864471436  2.273352861404419  2.2733402252197266  2.2734432220458984  2.273510217666626  2.273491144180298  2.2736852169036865  2.2738425731658936  2.273850917816162  2.273987293243408  2.2740612030029297  2.273991584777832  2.2740790843963623  2.2741432189941406  2.2743959426879883  2.27449369430542  2.2746009826660156  2.27473783493042  2.2747442722320557  2.274897813796997  2.2749733924865723  2.2750978469848633  2.2751781940460205  2.2752771377563477  2.2752697467803955  2.2753257751464844  2.2755675315856934  2.275705337524414  2.2757608890533447  2.2759897708892822  2.2760071754455566  2.2760326862335205  2.2761571407318115  2.276312828063965  2.2763166427612305  2.2764697074890137  2.2766311168670654  2.2766408920288086  2.276766777038574  2.2768466472625732  2.2769198417663574  2.2770962715148926  2.277160406112671  2.2772340774536133  2.277271270751953  2.277289628982544  2.277479410171509  2.2775399684906006  2.277644395828247  2.27787184715271  2.2779672145843506  2.2779998779296875  2.278014659881592  2.278144598007202  2.2783353328704834  2.278310537338257  2.2783613204956055  2.2784507274627686  2.278578519821167  2.2786474227905273  2.2787082195281982  2.2788567543029785  2.2790515422821045  2.2790796756744385  2.2791528701782227  2.279264450073242  2.279372215270996  2.2794435024261475  2.2794525623321533  2.2794559001922607  2.2796339988708496  2.2798657417297363  2.2799582481384277  2.279952049255371  2.2800424098968506  2.280069351196289  2.2802584171295166  2.2803332805633545  2.2804131507873535  2.28048038482666  2.2805230617523193  2.280583620071411  2.2807722091674805  2.280801773071289  2.280916213989258  2.2810251712799072  2.2811338901519775  2.281172752380371  2.281392812728882  2.2814769744873047  2.2816529273986816  2.281597137451172  2.281888246536255  2.281806230545044  2.2820513248443604  2.282111406326294  2.2821922302246094  2.282381534576416  2.282348155975342  2.282449722290039  2.282526969909668  2.2825045585632324  2.2826335430145264  2.28287410736084  2.2828691005706787  2.283019781112671  2.283068895339966  2.283109426498413  2.2831737995147705  2.283219337463379  2.2833244800567627  2.2833545207977295  2.283498764038086  2.2835094928741455  2.2836458683013916  2.2837014198303223  2.283884286880493  2.2839109897613525  2.2839386463165283  2.2841033935546875  2.284205198287964  2.2843689918518066  2.2843353748321533  2.2845726013183594  2.2845587730407715  2.284761667251587  2.284836530685425  2.284925699234009  2.2848856449127197  2.285064697265625  2.285160541534424  2.2852585315704346  2.28541898727417  2.2853617668151855  2.2854762077331543  2.285592794418335  2.2857062816619873  2.2858548164367676  2.2860212326049805  2.2860794067382812  2.2861781120300293  2.2862701416015625  2.286294460296631,0.1673218458890915  0.2083459347486496  0.23011793196201324  0.24402782320976257  0.2580384910106659  0.2779961824417114  0.2892853617668152  0.2989617884159088  0.3153916001319885  0.31952422857284546  0.33545005321502686  0.34351375699043274  0.3633706271648407  0.37909483909606934  0.39784297347068787  0.4204213321208954  0.44259652495384216  0.4701139032840729  0.49420422315597534  0.519302487373352  0.555387556552887  0.5754460096359253  0.6058865189552307  0.6320935487747192  0.6580989956855774  0.6872290968894958  0.6990222930908203  0.7269428372383118  0.7513355612754822  0.7669589519500732  0.785505473613739  0.8001209497451782  0.8188690543174744  0.8377179503440857  0.8556597232818604  0.8690656423568726  0.883681058883667  0.895776629447937  0.9085777401924133  0.9161374568939209  0.9286362528800964  0.9369015097618103  0.9482914805412292  0.9752041101455688  0.978933572769165  0.9802439212799072  0.981856644153595  0.9826630353927612  0.9838725924491882  0.986190915107727  0.9876020550727844  0.9877028465270996  0.988610029220581  0.991533100605011  0.9924402832984924  0.9926418662071228  0.992742657661438  0.9930450320243835  0.9928434491157532  0.9931458234786987  0.9930450320243835  0.9930450320243835  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9932466745376587  0.9931458234786987  0.9932466745376587  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9932466745376587  0.9931458234786987  0.9931458234786987  0.9931458234786987  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9933474659919739  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9932466745376587  0.9933474659919739  0.9935490489006042  0.9932466745376587  0.9935490489006042  0.9934482574462891  0.9932466745376587  0.9933474659919739  0.9935490489006042  0.9935490489006042  0.9934482574462891  0.9935490489006042  0.9935490489006042  0.9934482574462891  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9934482574462891  0.9934482574462891  0.9934482574462891  0.9934482574462891  0.9935490489006042  0.9935490489006042  0.9935490489006042  0.9936498403549194  0.9935490489006042  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9935490489006042  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9937506318092346  0.9935490489006042  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9935490489006042  0.9937506318092346  0.9937506318092346  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9937506318092346  0.9937506318092346  0.9937506318092346  0.9937506318092346  0.9936498403549194  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9937506318092346  0.9936498403549194  0.9937506318092346  0.9937506318092346  0.9937506318092346  0.9937506318092346  0.9936498403549194  0.9937506318092346  0.9937506318092346  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.9937506318092346  0.9937506318092346  0.9936498403549194  0.9938514232635498  0.9937506318092346  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.993952214717865  0.993952214717865  0.993952214717865  0.9938514232635498  0.9938514232635498  0.993952214717865  0.9940530061721802  0.9938514232635498  0.9938514232635498  0.993952214717865  0.993952214717865  0.993952214717865  0.993952214717865  0.9938514232635498  0.9940530061721802  0.9938514232635498  0.9938514232635498  0.9938514232635498  0.993952214717865  0.993952214717865  0.9940530061721802  0.993952214717865  0.993952214717865  0.993952214717865  0.993952214717865  0.9938514232635498  0.9941537976264954  0.993952214717865  0.9938514232635498  0.9940530061721802  0.9940530061721802  0.993952214717865  0.993952214717865  0.9941537976264954  0.993952214717865  0.9941537976264954  0.9940530061721802  0.9940530061721802  0.9940530061721802  0.9940530061721802  0.9940530061721802  0.9941537976264954  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9940530061721802  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9943553805351257  0.9941537976264954  0.9943553805351257  0.9943553805351257  0.9942545890808105  0.9943553805351257  0.9942545890808105  0.9942545890808105  0.9942545890808105  0.9943553805351257  0.9942545890808105  0.9944562315940857  0.9944562315940857  0.9943553805351257  0.9944562315940857  0.9944562315940857  0.9944562315940857  0.9945570230484009  0.9944562315940857  0.9945570230484009  0.9945570230484009  0.9946578145027161  0.9943553805351257  0.9945570230484009  0.9945570230484009  0.9945570230484009  0.9945570230484009  0.9944562315940857  0.9945570230484009  0.9945570230484009  0.9945570230484009  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161  0.9946578145027161,0.21620804071426392  0.229210764169693  0.24674932658672333  0.25098276138305664  0.23979437351226807  0.2537042498588562  0.2579376995563507  0.2788025438785553  0.3045055866241455  0.2872694432735443  0.30420321226119995  0.3350468575954437  0.3395827114582062  0.3559117019176483  0.35137587785720825  0.3625642657279968  0.37465980648994446  0.3928031325340271  0.4052010774612427  0.4215300977230072  0.4209253191947937  0.43181130290031433  0.4472331404685974  0.4590263068675995  0.4569095969200134  0.45993345975875854  0.4786815941333771  0.48805564641952515  0.4792863726615906  0.49410343170166016  0.5031750798225403  0.5043846368789673  0.4931962490081787  0.5043846368789673  0.5061989426612854  0.5110371708869934  0.5113396048545837  0.5161778330802917  0.5137587189674377  0.5195040702819824  0.5134562849998474  0.5146658420562744  0.5089204907417297  0.525854229927063  0.5228303670883179  0.5264590382575989  0.528273344039917  0.5276685953140259  0.5285757780075073  0.5300877094268799  0.5276685953140259  0.5276685953140259  0.5279709696769714  0.528273344039917  0.5291805267333984  0.5288781523704529  0.5300877094268799  0.529482901096344  0.5285757780075073  0.529482901096344  0.5300877094268799  0.529482901096344  0.529482901096344  0.5300877094268799  0.5297852754592896  0.529482901096344  0.5297852754592896  0.5300877094268799  0.5303900837898254  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5291805267333984  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.529482901096344  0.5297852754592896  0.5297852754592896  0.529482901096344  0.5297852754592896  0.5297852754592896  0.529482901096344  0.529482901096344  0.529482901096344  0.5288781523704529  0.5297852754592896  0.529482901096344  0.529482901096344  0.5288781523704529  0.529482901096344  0.529482901096344  0.529482901096344  0.5291805267333984  0.529482901096344  0.5291805267333984  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.5297852754592896  0.5297852754592896  0.5291805267333984  0.529482901096344  0.5288781523704529  0.5291805267333984  0.5288781523704529  0.5291805267333984  0.5291805267333984  0.5288781523704529  0.5297852754592896  0.5297852754592896  0.529482901096344  0.529482901096344  0.5297852754592896  0.5285757780075073  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.5297852754592896  0.5291805267333984  0.5291805267333984  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.5288781523704529  0.529482901096344  0.529482901096344  0.5297852754592896  0.5300877094268799  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.529482901096344  0.5288781523704529  0.5291805267333984  0.529482901096344  0.529482901096344  0.529482901096344  0.5297852754592896  0.5297852754592896  0.529482901096344  0.529482901096344  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.529482901096344  0.5297852754592896  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5291805267333984  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5297852754592896  0.5300877094268799  0.5297852754592896  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5300877094268799  0.5297852754592896  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5297852754592896  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5297852754592896  0.5297852754592896  0.5300877094268799  0.5303900837898254  0.5300877094268799  0.5303900837898254  0.530692458152771  0.5303900837898254  0.5300877094268799  0.5303900837898254  0.5303900837898254  0.5300877094268799  0.530692458152771  0.5303900837898254  0.5309948325157166  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.530692458152771  0.5309948325157166  0.5297852754592896  0.5300877094268799  0.5303900837898254  0.530692458152771  0.5297852754592896  0.529482901096344  0.530692458152771  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.530692458152771  0.5303900837898254  0.5303900837898254  0.530692458152771  0.530692458152771  0.530692458152771  0.5303900837898254  0.5300877094268799  0.5303900837898254  0.5303900837898254  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5297852754592896  0.5303900837898254  0.5300877094268799  0.530692458152771  0.5300877094268799  0.530692458152771  0.530692458152771  0.530692458152771  0.5303900837898254  0.5300877094268799  0.5303900837898254  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5300877094268799  0.5297852754592896  0.5303900837898254  0.5300877094268799  0.5303900837898254  0.530692458152771  0.5300877094268799  0.5309948325157166  0.5303900837898254  0.530692458152771  0.5303900837898254  0.5303900837898254  0.5303900837898254  0.530692458152771  0.530692458152771  0.530692458152771  0.5303900837898254  0.530692458152771  0.530692458152771  0.530692458152771  0.5309948325157166  0.530692458152771  0.530692458152771  0.5309948325157166  0.530692458152771  0.530692458152771  0.5303900837898254  0.530692458152771  0.5309948325157166  0.5309948325157166  0.530692458152771  0.530692458152771  0.5309948325157166  0.5309948325157166  0.530692458152771  0.5309948325157166  0.5309948325157166  0.5309948325157166  0.5309948325157166  0.530692458152771
